"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] CompanyNameComparatorLevenshteinSimilarity record1Value","[0] CompanyNameComparatorLevenshteinSimilarity record2Value","[0] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[0] CompanyNameComparatorLevenshteinSimilarity similarity","[0] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","dbpedia_3082","7.1m_150",,"0","Main Street Bank","baker hughes","Main Street Bank","baker hughes","0.125","0.125"
"WekaMatchingRule","dbpedia_3423","7.1m_467",,"0","Pluralsight","bayer healthcare","Pluralsight","bayer healthcare","0.1875","0.1875"
"WekaMatchingRule","dbpedia_3782","7.1m_1983",,"0","Mikuni (company)","sonda","Mikuni (company)","sonda","0.125","0.125"
"WekaMatchingRule","dbpedia_4370","7.1m_734",,"0","PAX Technology","ca technologies","PAX Technology","ca technologies","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_402","7.1m_106","1.0","1","American Express","american express","American Express","american express","1.0","1.0"
"WekaMatchingRule","dbpedia_5137","7.1m_204",,"0","SF Express","fedex express","SF Express","fedex express","0.6153846153846154","0.6153846153846154"
"WekaMatchingRule","dbpedia_3935","7.1m_37",,"0","Deluxe Corporation","intel corporation","Deluxe Corporation","intel corporation","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_6880","7.1m_92024","0.0109375",,"Karsan","karingal","Karsan","karingal","0.5","0.5"
"WekaMatchingRule","dbpedia_4326","7.1m_205","1.0","1","Novo Nordisk","novo nordisk","Novo Nordisk","novo nordisk","1.0","1.0"
"WekaMatchingRule","dbpedia_2579","7.1m_913","0.0109375",,"ARINC","aricent","ARINC","aricent","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","dbpedia_1","7.1m_1546","1.0","1","ALTEN","alten","ALTEN","alten","1.0","1.0"
"WekaMatchingRule","dbpedia_6880","7.1m_426",,"0","Karsan","no-company","Karsan","no-company","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","dbpedia_2221","7.1m_33435","0.0109375",,"CarboTech","casper","CarboTech","casper","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_5781","7.1m_1124",,"0","SNC-Lavalin","northeastern university","SNC-Lavalin","northeastern university","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","dbpedia_2607","7.1m_12052","0.0109375",,"Asus","asiacell","Asus","asiacell","0.25","0.25"
"WekaMatchingRule","dbpedia_1720","7.1m_527","1.0","1","Four Seasons Hotels and Resorts","four seasons hotels and resorts","Four Seasons Hotels and Resorts","four seasons hotels and resorts","1.0","1.0"
"WekaMatchingRule","dbpedia_4947","7.1m_1310",,"0","Robert Dyas","l&t technology services limited","Robert Dyas","l&t technology services limited","0.12903225806451613","0.12903225806451613"
"WekaMatchingRule","dbpedia_3413","7.1m_442",,"0","NMC Health","serco","NMC Health","serco","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","dbpedia_1066","7.1m_1081",,"0","China Mobile","nenhuma","China Mobile","nenhuma","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_3213","7.1m_906",,"0","ANAS","qantas","ANAS","qantas","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","dbpedia_1173","7.1m_68",,"0","Restaurant Brands International","schneider electric","Restaurant Brands International","schneider electric","0.16129032258064513","0.16129032258064513"
"WekaMatchingRule","dbpedia_4398","7.1m_82547","0.0109375",,"Infrabel","inoapps","Infrabel","inoapps","0.375","0.375"
"WekaMatchingRule","dbpedia_1147","7.1m_1613",,"0","Mahle GmbH","griffith university","Mahle GmbH","griffith university","0.10526315789473684","0.10526315789473684"
"WekaMatchingRule","dbpedia_5947","7.1m_268",,"0","Zale Corporation","fluor corporation","Zale Corporation","fluor corporation","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","dbpedia_6483","7.1m_791","1.0","1","Gap Inc.","gap inc.","Gap Inc.","gap inc.","1.0","1.0"
"WekaMatchingRule","dbpedia_1938","7.1m_804","1.0","1","PetSmart","petsmart","PetSmart","petsmart","1.0","1.0"
"WekaMatchingRule","dbpedia_6075","7.1m_91590","0.0109375",,"Alticor","alltran","Alticor","alltran","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","dbpedia_5426","7.1m_1998","1.0","1","Ryanair","ryanair","Ryanair","ryanair","1.0","1.0"
"WekaMatchingRule","dbpedia_5491","7.1m_777",,"0","KTM","clark county school district","KTM","clark county school district","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","dbpedia_4184","7.1m_1822",,"0","The9","garanti bank","The9","garanti bank","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","dbpedia_277","7.1m_26",,"0","Unity Technologies","wipro technologies","Unity Technologies","wipro technologies","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","dbpedia_5213","7.1m_59171","0.0109375",,"Linguamatics","lifespire","Linguamatics","lifespire","0.25","0.25"
"WekaMatchingRule","dbpedia_565","7.1m_478","1.0","1","Sonatrach","sonatrach","Sonatrach","sonatrach","1.0","1.0"
"WekaMatchingRule","dbpedia_2277","7.1m_1873",,"0","Jarden","darden","Jarden","darden","0.8333333333333334","0.8333333333333334"
"WekaMatchingRule","dbpedia_1624","7.1m_54709","0.0109375",,"CommScope","comesa","CommScope","comesa","0.4444444444444444","0.4444444444444444"
"WekaMatchingRule","dbpedia_2898","7.1m_1835",,"0","Cogent Communications","discovery communications","Cogent Communications","discovery communications","0.75","0.75"
"WekaMatchingRule","dbpedia_4948","7.1m_425",,"0","Codan Medical","staples","Codan Medical","staples","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_1386","7.1m_113242","0.0109375",,"Prologis","procesar","Prologis","procesar","0.375","0.375"
"WekaMatchingRule","dbpedia_2437","7.1m_693",,"0","ICIMS","macquarie group","ICIMS","macquarie group","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","dbpedia_4425","7.1m_1834",,"0","Pepkor","b/e aerospace","Pepkor","b/e aerospace","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","dbpedia_242","7.1m_408",,"0","Apple Leisure Group","unicredit","Apple Leisure Group","unicredit","0.1578947368421053","0.1578947368421053"
"WekaMatchingRule","dbpedia_2869","7.1m_4075","0.0109375",,"Bruntwood","brp","Bruntwood","brp","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","dbpedia_1729","7.1m_508",,"0","Kakao M","conocophillips","Kakao M","conocophillips","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","dbpedia_2848","7.1m_25588","0.0109375",,"Nobina","norbord","Nobina","norbord","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","dbpedia_5822","7.1m_444",,"0","EBay","leroy merlin","EBay","leroy merlin","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_5825","7.1m_401","1.0","1","Ecolab","ecolab","Ecolab","ecolab","1.0","1.0"
"WekaMatchingRule","dbpedia_630","7.1m_22369","0.0109375",,"Karafarin Bank","karnataka bank","Karafarin Bank","karnataka bank","0.6428571428571428","0.6428571428571428"
"WekaMatchingRule","dbpedia_3903","7.1m_7467","0.0109375",,"Sensonor","secureworks","Sensonor","secureworks","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","dbpedia_6813","7.1m_72980","0.0109375",,"Mapbox","magnetek","Mapbox","magnetek","0.25","0.25"
"WekaMatchingRule","dbpedia_4092","7.1m_431",,"0","CNO Financial Group","sherwin williams","CNO Financial Group","sherwin williams","0.21052631578947367","0.21052631578947367"
"WekaMatchingRule","dbpedia_3810","7.1m_364",,"0","Keolis Nederland","rolls-royce","Keolis Nederland","rolls-royce","0.25","0.25"
"WekaMatchingRule","dbpedia_3008","7.1m_1090","1.0","1","Trane","trane","Trane","trane","1.0","1.0"
"WekaMatchingRule","dbpedia_6351","7.1m_933",,"0","Alembic Pharmaceuticals","takeda pharmaceuticals","Alembic Pharmaceuticals","takeda pharmaceuticals","0.7391304347826086","0.7391304347826086"
"WekaMatchingRule","dbpedia_863","7.1m_593",,"0","RPM International","quest diagnostics","RPM International","quest diagnostics","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","dbpedia_2595","7.1m_1197","1.0","1","Western Union","western union","Western Union","western union","1.0","1.0"
"WekaMatchingRule","dbpedia_2126","7.1m_152","1.0","1","Genpact","genpact","Genpact","genpact","1.0","1.0"
"WekaMatchingRule","dbpedia_4635","7.1m_1878",,"0","Spyderco","hospital & healthcare brazil","Spyderco","hospital & healthcare brazil","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","dbpedia_3013","7.1m_45185","0.0109375",,"Tradeweb","trustpower","Tradeweb","trustpower","0.4","0.4"
"WekaMatchingRule","dbpedia_4237","7.1m_490",,"0","Titan Corporation","lear corporation","Titan Corporation","lear corporation","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","dbpedia_958","7.1m_1033",,"0","Catamaran Corporation","kmart corporation","Catamaran Corporation","kmart corporation","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","dbpedia_3404","7.1m_938",,"0","Navistar International","nerium international","Navistar International","nerium international","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","dbpedia_4214","7.1m_454",,"0","ADVA Optical Networking","sun life financial","ADVA Optical Networking","sun life financial","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","dbpedia_4174","7.1m_613","1.0","1","Tetra Pak","tetra pak","Tetra Pak","tetra pak","1.0","1.0"
"WekaMatchingRule","dbpedia_3816","7.1m_796",,"0","ASM International","colliers international","ASM International","colliers international","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","dbpedia_1","7.1m_572",,"0","ALTEN","the university of texas at austin","ALTEN","the university of texas at austin","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","dbpedia_6456","7.1m_911","1.0","1","Turkish Airlines","turkish airlines","Turkish Airlines","turkish airlines","1.0","1.0"
"WekaMatchingRule","dbpedia_5846","7.1m_947",,"1","Electronic Arts","electronic arts (ea)","Electronic Arts","electronic arts (ea)","0.75","0.75"
"WekaMatchingRule","dbpedia_237","7.1m_42660","0.0109375",,"Apollo-Optik","apotheke","Apollo-Optik","apotheke","0.25","0.25"
"WekaMatchingRule","dbpedia_1928","7.1m_13606","0.0109375",,"Mavenir","maritzcx","Mavenir","maritzcx","0.25","0.25"
"WekaMatchingRule","dbpedia_4171","7.1m_107189","0.0109375",,"Tenaris","teclógica","Tenaris","teclógica","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_6202","7.1m_479",,"0","Rentokil Initial","pizza hut","Rentokil Initial","pizza hut","0.125","0.125"
"WekaMatchingRule","dbpedia_233","7.1m_1126",,"0","Stepan Company","southern company","Stepan Company","southern company","0.6875","0.6875"
"WekaMatchingRule","dbpedia_1641","7.1m_330",,"0","Danaher Corporation","cerner corporation","Danaher Corporation","cerner corporation","0.736842105263158","0.736842105263158"
"WekaMatchingRule","dbpedia_6126","7.1m_1612",,"0","Transat A.T.","uchealth","Transat A.T.","uchealth","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","dbpedia_2228","7.1m_385","1.0","1","Bureau Veritas","bureau veritas","Bureau Veritas","bureau veritas","1.0","1.0"
"WekaMatchingRule","dbpedia_3602","7.1m_503",,"0","Topy Industries","ppg industries","Topy Industries","ppg industries","0.8","0.8"
"WekaMatchingRule","dbpedia_4403","7.1m_1699",,"0","Kaneka Corporation","sabre corporation","Kaneka Corporation","sabre corporation","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","dbpedia_3582","7.1m_54913","0.0109375",,"Aluar","alecta","Aluar","alecta","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","dbpedia_6393","7.1m_32706","0.0109375",,"Sargento","sascar","Sargento","sascar","0.25","0.25"
"WekaMatchingRule","dbpedia_4303","7.1m_202",,"0","Velvet Ice Cream Company","aig","Velvet Ice Cream Company","aig","0.04166666666666663","0.04166666666666663"
"WekaMatchingRule","dbpedia_3529","7.1m_737","1.0","1","DBS Bank","dbs bank","DBS Bank","dbs bank","1.0","1.0"
"WekaMatchingRule","dbpedia_1629","7.1m_452",,"0","DST Systems","teksystems","DST Systems","teksystems","0.6363636363636364","0.6363636363636364"
"WekaMatchingRule","dbpedia_4887","7.1m_795",,"0","Fiat Powertrain Technologies","university","Fiat Powertrain Technologies","university","0.1428571428571429","0.1428571428571429"
